ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
495	11,8,15,16	194,305,288,305	9,20,15,15	243,300,239,221	217	149
496	1314,1012,1085,987	0,0,1,0	1115,1022,1032,1034	0,0,0,0	453	149
497	12,10,10,7	2735,2250,2279,2232	10,19,4,8	3449,3472,3051,3244	156	149
498	2,9,11,10	1,0,0,4	5,5,8,9	0,0,1,2	156	149
499	13,11,19,9	0,2,0,0	9,21,12,22	3,1,1,1	156	149
502	17,5,7,12	452,355,366,373	2,6,7,5	329,353,315,336	228	149
504	16,17,13,12	341,286,228,225	8,18,16,20	262,294,257,248	292	149
505	15,13,7,8	0,1,0,0	5,14,12,13	0,0,0,0	292	149
506	1,4,0,2	0,0,0,0	11,6,11,7	1,5,2,3	619	149
508	4,4,1,8	0,0,0,1	27,23,24,19	0,0,0,0	2654	149
509	2,3,8,4	8,16,21,22	9,7,10,14	25,17,10,12	160	149
510	0,0,0,1	0,0,0,1	4,2,0,3	0,1,1,0	160	149
512	0,0,2,1	0,0,0,1	4,2,0,3	5,0,0,0	160	149
513	73,56,56,46	1,0,5,3	68,76,58,63	1,0,0,0	237	149
514	81,59,60,50	1,0,5,3	72,80,63,70	1,0,0,0	245	149
515	208,155,161,132	1,0,5,3	221,228,184,179	1,0,0,0	309	149
516	10,6,6,4	2,3,2,0	4,5,6,7	0,1,1,0	157	149
517	137,102,107,86	2,3,2,0	153,153,127,116	0,1,1,0	221	149
518	135,98,106,86	8,2,5,4	152,152,127,114	3,4,6,5	213	149
519	14,12,8,5	8,2,5,4	9,15,7,7	3,4,6,5	168	149
520	44,21,38,21	87,75,60,57	31,23,18,21	99,79,74,79	619	149
521	107,87,87,71	1,0,0,0	102,92,87,88	0,0,0,1	1256	149
522	62,47,36,34	81,56,57,29	59,41,47,51	57,72,48,60	154	149
523	70,54,42,39	12,10,2,12	63,49,53,57	17,15,17,9	158	149
524	89,63,63,34	12,10,2,12	61,80,54,66	17,15,17,9	153	149
525	23,22,6,14	1,4,2,3	19,36,20,15	6,2,6,1	344	149
526	66,57,40,38	121,86,65,64	56,63,65,63	94,101,87,84	633	149
527	15,10,4,12	4,1,2,3	5,2,1,10	1,9,3,3	633	149
528	342,329,326,299	0,2,2,1	358,361,295,291	0,0,0,0	165	149
529	384,280,337,302	225,201,216,203	310,351,306,271	215,218,177,183	319	149
530	0,0,0,1	1,0,0,0	0,0,0,1	0,0,0,0	151	149
533	328,350,316,325	0,0,4,0	439,433,380,409	0,0,1,0	701	149
534	569,583,554,541	43,48,47,42	768,727,641,673	82,37,76,64	701	149
535	9,11,13,6	1466,1164,1223,1090	5,11,7,7	1319,1264,1115,1272	177	149
536	5,9,5,6	393,340,380,295	3,2,10,4	280,337,230,238	220	149
537	17,18,10,4	2,0,0,0	6,3,12,11	0,2,0,0	394	149
542	4,4,4,9	76,168,143,143	4,7,2,1	175,176,188,147	195	149
544	9,13,11,17	881,693,711,674	21,20,23,8	916,967,769,848	247	149
545	20,30,21,33	881,693,711,674	27,46,41,9	916,967,769,848	442	149
546	12,19,12,18	1,2,2,2	10,26,23,3	4,0,5,2	344	149
547	21,29,20,29	0,0,0,0	26,44,41,9	0,0,1,0	442	149
548	3,4,4,1	21,18,28,20	12,7,8,8	24,21,29,27	203	149
561	634,612,548,544	0,1,0,0	591,588,470,589	0,0,2,0	2671	149
563	59,58,48,59	8,11,6,8	45,60,50,40	6,7,4,3	203	149
564	1,1,0,0	1,1,2,0	0,2,0,1	0,0,0,1	219	149
565	144,331,410,305	0,0,0,0	364,430,337,299	3,5,3,0	336	149
566	0,2,3,3	0,0,3,0	1,2,1,3	0,0,0,0	167	149
567	2,10,6,17	0,3,1,0	7,7,7,20	1,2,0,1	167	149
568	20,18,28,30	124,161,169,168	40,35,31,34	177,168,170,140	474	149
570	1342,898,851,748	18,12,17,10	957,977,827,793	8,17,19,9	152	149
574	0,0,1,2	0,1,0,1	1,2,4,4	0,0,2,0	267	149
575	0,2,0,1	0,0,2,1	4,3,2,3	1,3,2,3	164	149
576	24,101,85,88	21,66,41,33	97,73,56,67	32,58,42,40	203	149
588	16,19,28,15	1254,1436,1412,1316	19,9,9,6	1365,1379,1176,1314	323	149
589	7,4,4,3	0,2,2,0	13,11,3,4	0,0,0,0	162	149
590	12,5,5,8	10,1,6,4	18,23,5,7	1,10,4,2	162	149
591	12,14,6,8	172,134,162,128	18,16,6,4	161,140,128,131	245	149
592	30,38,35,16	755,571,614,562	24,36,18,22	535,606,497,575	224	149
593	0,0,3,0	1,0,3,0	0,0,0,0	5,2,2,2	264	149
594	1062,700,683,662	79,49,61,68	804,805,709,765	71,61,56,64	270	149
595	1751,1216,1273,1152	2,3,0,1	1347,1326,1150,1211	0,1,1,0	480	149
596	2055,1457,1531,1376	3,0,0,0	1590,1562,1377,1457	0,0,0,0	518	149
597	306,244,258,225	3,0,0,0	243,237,228,246	0,0,0,0	187	149
598	1660,1215,1210,1080	9,12,14,15	1303,1281,1164,1166	7,9,11,15	187	149
599	1064,773,827,820	2,0,0,1	874,881,866,864	0,1,0,1	389	149
600	136,73,59,61	1,2,3,1	78,78,78,95	2,1,3,3	174	149
601	149,94,80,109	0,1,0,0	140,140,124,124	0,0,0,0	654	149
602	2,2,5,1	0,0,0,3	0,3,2,2	0,0,0,0	155	149
605	0,5,1,1	12,11,10,9	0,0,2,0	31,21,23,17	209	149
606	44,121,122,99	1,3,1,2	126,162,113,97	7,1,2,3	215	149
607	82,41,31,42	1,7,6,7	36,47,41,33	2,1,0,3	280	149
608	809,562,609,527	1,2,1,1	479,512,515,504	0,1,1,0	5323	149
609	0,4,0,0	6,4,2,3	1,1,3,2	3,8,4,6	166	149
611	5394,4448,4682,4031	27,30,23,30	6003,6566,5863,6169	26,26,26,24	222	149
613	33,38,44,25	0,4,4,1	43,46,34,44	8,11,3,6	168	149
620	2,4,10,11	5,11,17,11	9,9,3,6	8,10,13,13	206	149
621	9,35,34,53	5,11,17,11	78,75,44,62	8,10,13,13	689	149
622	8,35,31,50	1,4,7,8	75,69,42,59	6,3,1,3	632	149
623	1,4,1,2	38,52,63,57	8,1,2,4	43,46,44,38	201	149
625	278,300,270,258	2,3,1,0	343,341,301,275	2,0,1,0	173	149
626	203,277,287,274	0,0,0,0	263,297,254,244	0,3,0,0	319	149
627	1,2,1,1	1,2,6,6	2,1,1,6	5,2,5,0	156	149
628	6,21,7,8	277,273,317,275	16,11,6,15	309,325,262,287	156	149
629	904,712,763,667	686,525,469,425	273,287,294,278	260,252,241,235	176	149
630	37,37,43,36	1056,799,1119,1055	17,36,30,8	464,509,446,423	203	149
631	21,21,22,31	1056,799,1119,1055	13,11,11,4	464,509,446,423	1032	149
632	11,10,10,18	27,26,31,23	9,2,1,4	13,27,20,8	978	149
633	19,35,40,26	57,62,55,79	24,25,41,20	43,43,42,39	155	149
636	6249,6519,6330,6035	1,0,0,0	6106,6236,5758,6146	0,0,1,0	215	149
637	7,4,19,9	2934,3170,3689,3303	15,6,7,3	3252,3239,2915,3074	222	149
638	5,4,15,8	1,1,1,0	12,4,4,3	1,1,1,1	222	149
641	83,56,49,64	1,2,0,0	44,59,43,51	2,0,1,2	592	149
642	527,418,422,408	3,3,1,0	462,496,429,470	1,2,0,5	592	149
643	397,381,434,345	3,0,0,2	369,365,373,334	0,1,3,3	215	149
647	378,354,452,414	0,1,0,0	413,385,317,373	0,0,0,0	215	149
649	123,189,196,168	0,0,0,2	135,130,105,129	0,0,0,0	229	149
650	124,191,197,171	0,0,0,1	136,134,105,130	0,0,0,1	229	149
651	126,193,197,170	0,1,0,0	137,130,106,130	2,0,0,0	229	149
652	274,433,444,417	18,22,21,28	282,315,245,266	22,19,21,19	229	149
653	29,44,54,60	225,325,384,304	31,36,31,27	204,230,207,184	231	149
654	0,2,5,0	0,3,0,0	1,0,1,0	0,0,0,0	1106	149
656	185,339,305,263	16,13,20,18	241,279,206,209	15,11,13,13	292	149
658	218,176,180,182	0,2,0,1	188,172,159,167	0,0,0,0	189	149
659	70,63,45,59	4,0,0,1	43,56,51,54	2,0,0,0	159	149
660	951,833,831,798	4,0,0,1	827,814,754,787	2,0,0,0	189	149
661	883,770,786,739	2,0,0,0	784,758,705,733	0,0,2,0	179	149
662	230,191,202,196	4,7,8,12	205,203,188,182	14,7,9,11	189	149
663	958,790,789,766	4,7,8,12	806,850,750,745	14,7,9,11	2474	149
664	741,615,610,587	13,16,23,17	619,680,591,583	18,33,29,20	2434	149
665	0,0,1,0	985,730,719,795	0,0,0,0	822,867,740,782	197	149
666	1820,1171,1146,1100	4,8,7,9	1132,1277,1058,1142	3,5,2,10	1039	149
667	1786,1137,1112,1063	3,0,1,0	1111,1224,1027,1110	0,0,1,0	199	149
668	454,315,315,277	3,0,1,0	283,336,242,327	0,0,1,0	280	149
669	44,23,32,19	1376,845,829,805	29,31,9,32	857,919,794,815	230	149
677	8,17,20,7	378,338,358,303	3,9,7,5	174,199,179,162	283	149
678	120,95,104,98	0,0,0,0	93,98,57,47	1,1,1,1	1390	149
679	146,67,91,79	0,0,0,0	66,89,56,81	0,1,0,0	363	149
680	75,70,90,74	0,0,0,1	81,74,69,62	0,2,0,3	323	149
684	3,43,22,18	0,0,3,0	24,25,28,19	4,2,4,3	155	149
685	49,36,31,20	1918,1304,1379,1311	31,33,28,27	1295,1388,1242,1228	162	149
686	7,10,2,4	10,7,9,7	8,3,3,2	2,2,4,7	162	149
687	9,15,2,13	0,2,2,0	11,11,9,9	1,3,1,3	198	149
688	9,3,3,7	0,0,0,0	2,6,4,7	1,0,0,0	437	149
690	138,108,134,107	16,23,13,34	129,146,129,132	16,21,21,18	296	149
691	366,360,390,348	3,0,0,5	394,473,381,392	2,2,3,4	452	149
692	15,35,30,30	3,0,2,3	26,39,26,28	0,0,1,1	260	149
693	34,69,65,49	3,0,2,3	65,71,49,62	0,0,1,1	405	149
694	91,183,170,123	3,0,2,3	162,146,108,122	0,0,1,1	696	149
695	20,34,36,20	1,0,1,1	39,37,24,35	0,5,1,1	294	149
696	77,148,141,94	1,0,1,1	136,112,83,95	0,5,1,1	585	149
697	58,116,106,74	1,2,1,0	98,76,61,62	1,1,2,2	440	149
698	103,101,93,70	16,16,25,14	105,114,67,85	16,19,8,11	226	149
699	137,97,133,107	2,0,0,0	126,146,129,128	0,0,3,0	296	149
700	514,486,540,442	2,0,0,0	554,616,460,546	0,0,3,0	2989	149
702	4,5,7,5	3,2,4,6	3,6,2,4	1,6,1,4	175	149
703	2,6,5,6	8,3,7,3	6,9,6,7	2,2,4,1	175	149
708	7,2,3,4	514,402,419,378	4,4,4,3	428,391,380,383	153	149
709	18,12,28,13	460,426,421,434	15,24,13,13	440,432,392,411	210	149
710	322,176,196,171	1,0,0,0	201,211,153,179	0,0,0,0	390	149
711	27,27,30,27	116,93,119,88	33,35,15,26	135,117,91,79	431	149
712	1,0,0,0	524,364,387,413	2,1,1,0	367,352,313,361	158	149
713	115,90,87,85	1,0,0,0	46,48,56,65	0,0,1,2	326	149
714	875,576,535,566	1,0,3,0	534,537,530,551	2,1,0,0	326	149
715	1894,1385,1331,1252	0,1,0,0	1244,1171,1216,1176	0,0,0,0	740	149
716	8,10,8,11	8,2,11,3	8,10,13,8	6,4,7,1	151	149
717	0,1,2,0	4052,3910,3801,3534	2,1,1,0	4281,4624,3825,3865	151	149
718	1014,720,736,759	2,0,0,0	747,827,657,722	1,0,0,0	363	149
719	807,486,514,519	0,2,1,0	603,631,540,608	0,0,0,0	153	149
720	731,544,551,467	1,0,1,0	537,546,491,543	0,0,2,1	1651	149
721	24,19,21,11	49,50,29,34	20,25,7,26	30,52,56,51	197	149
722	0,0,1,3	6,0,5,2	3,1,0,0	1,0,4,1	169	149
723	147,117,145,120	109,99,97,91	169,191,144,175	95,86,110,66	345	149
724	1,0,0,0	7,6,2,5	0,0,0,0	15,10,11,5	160	149
725	2,0,0,1	0,0,0,1	0,4,0,1	0,0,0,0	159	149
726	3,1,3,5	9,1,0,3	2,5,1,2	2,6,1,6	159	149
727	91,90,95,69	74,63,72,58	42,64,30,36	37,35,48,47	963	149
728	190,353,353,323	0,0,0,0	339,345,293,263	1,1,1,0	300	149
733	0,0,1,0	3,5,13,17	4,2,0,3	23,8,13,8	158	149
735	7,2,1,0	38,30,23,34	2,2,3,4	47,40,39,39	185	149
736	883,872,760,771	42,36,31,27	641,685,601,597	33,26,19,30	483	149
737	17,4,3,10	404,296,343,320	4,5,6,6	288,305,249,245	153	149
738	652,733,849,794	3,10,3,1	741,803,666,651	6,6,3,9	592	149
739	122,98,119,89	0,0,1,0	157,165,128,137	0,0,0,0	632	149
741	2,1,3,4	38,67,81,44	1,8,3,0	80,85,68,86	323	149
742	6,7,18,11	1669,1495,1643,1402	9,7,12,7	1656,1661,1561,1615	208	149
744	45,51,48,52	3,1,6,1	20,25,23,34	1,4,1,0	259	149
745	45,51,48,52	28,24,26,16	20,25,23,34	14,21,17,31	263	149
746	3,1,6,1	28,24,26,16	1,4,1,0	14,21,17,31	153	149
747	6,5,12,5	2067,1665,1647,1509	4,8,4,8	1892,1799,1654,1863	185	149
749	149,120,103,109	3,0,0,0	127,126,79,83	0,0,0,0	401	149
750	3,2,4,1	163,127,154,148	0,1,2,0	84,99,90,94	246	149
753	0,0,3,3	0,0,1,0	4,7,5,5	2,2,1,0	248	149
755	57,72,48,71	0,0,1,1	68,90,67,89	1,0,1,0	211	149
756	0,5,4,0	8,35,24,25	6,3,5,2	22,15,24,17	165	149
758	371,308,334,327	3,4,4,1	431,499,368,385	4,3,1,5	646	149
761	52,50,60,42	0,0,1,0	38,61,47,41	1,0,0,0	1913	149
762	52,50,60,42	98,49,54,40	38,62,47,41	47,45,47,40	1913	149
763	53,50,61,44	2,2,0,0	38,63,48,41	0,3,0,0	1913	149
765	0,0,2,0	286,326,349,345	0,3,0,0	362,416,350,327	198	149
766	0,0,0,0	120,137,157,162	0,1,0,0	173,153,122,114	169	149
768	85,94,100,87	41,68,52,40	92,122,104,94	76,77,51,62	161	149
770	1,0,0,0	8,2,7,8	0,0,0,0	3,2,0,2	196	149
772	33,122,121,101	3,4,7,6	75,143,85,83	7,6,5,4	417	149
773	0,0,0,0	13,6,4,7	2,0,0,1	2,2,7,4	154	149
776	1,0,0,0	16,20,24,18	0,0,0,0	28,19,12,8	162	149
777	125,331,330,256	1,0,1,1	232,258,235,211	0,0,0,0	234	149
778	49,149,130,125	0,1,0,0	97,105,120,98	1,0,0,0	234	149
779	4293,4203,4228,3796	0,0,0,0	3931,3936,3527,3897	0,1,0,0	154	149
780	883,718,803,713	42,56,42,27	666,630,576,691	23,33,33,38	252	149
781	125,81,94,95	583,460,565,473	90,103,83,119	441,436,402,468	1011	149
784	1013,656,731,629	1,0,0,0	754,871,750,772	0,0,0,0	362	149
785	1438,938,971,1074	0,0,2,0	1068,1138,982,983	0,0,1,0	546	149
793	1,0,2,0	172,173,230,156	0,0,5,3	181,155,153,123	336	149
794	6,13,10,3	233,226,218,189	15,9,13,6	183,200,171,192	181	149
795	852,567,650,529	4,6,6,14	578,584,498,491	12,14,6,7	1139	149
796	340,353,387,360	4,10,5,2	251,276,243,226	2,4,4,4	620	149
803	7,0,1,2	146,156,136,129	3,0,0,1	57,68,52,46	161	149
804	263,403,425,363	1,0,2,0	278,277,230,246	0,1,1,2	233	149
806	739,535,479,533	3,1,1,1	481,581,450,508	5,3,5,5	579	149
807	770,660,578,557	5,1,3,4	581,615,576,671	1,4,1,1	368	149
808	16,37,27,17	267,299,298,233	23,14,12,16	219,212,191,207	175	149
809	4130,5806,5930,5055	0,0,2,0	4666,4784,4295,4403	0,0,0,0	996	149
810	141,130,118,121	0,1,0,1	109,111,104,70	0,2,0,0	1046	149
811	2,0,2,3	134,128,108,108	3,5,0,3	105,111,102,69	153	149
812	5,2,1,1	78,121,115,84	0,0,1,0	80,76,58,79	193	149
813	208,150,135,158	14,22,6,6	71,71,78,97	4,10,1,4	215	149
814	1,0,0,0	5,6,4,2	0,0,0,0	2,1,1,0	174	149
815	0,0,0,1	0,3,0,0	0,1,0,0	0,0,0,0	174	149
819	1,0,3,1	2,5,1,0	0,1,1,1	1,0,1,1	153	149
820	18,8,17,21	339,343,335,289	8,10,10,4	229,257,212,252	197	149
821	2,5,3,3	339,343,335,289	6,2,3,1	229,257,212,252	315	149
822	1,9,7,8	339,343,335,289	19,7,10,3	229,257,212,252	560	149
823	2,5,3,3	18,8,17,21	6,2,3,1	8,10,10,4	267	149
824	1,9,7,8	18,8,17,21	19,7,10,3	8,10,10,4	512	149
825	0,6,4,5	1,2,0,0	13,6,7,2	0,1,0,0	394	149
831	66,43,48,60	3,3,3,2	57,50,45,47	1,3,3,1	420	149
832	4931,4112,4407,4120	2,2,1,3	4287,4224,3869,3844	1,4,0,1	212	149
833	426,386,361,350	0,1,0,0	324,307,314,275	0,0,0,0	153	149
834	896,777,814,664	0,0,0,4	149,123,96,98	3,0,0,3	317	149
835	0,0,0,1	45,47,33,45	0,0,0,0	32,26,31,22	167	149
836	0,4,1,2	0,2,0,0	2,2,4,0	1,0,0,0	185	149
837	45,51,34,46	0,2,0,0	34,28,35,22	1,0,0,0	167	149
839	4,3,4,0	10,3,4,7	0,0,0,0	5,3,0,1	502	149
841	10,3,4,7	0,0,2,2	5,3,0,1	0,0,0,0	151	149
843	117,98,103,84	45,40,35,35	56,57,55,52	25,29,19,27	155	149
844	23,25,25,15	1,1,2,1	25,27,22,10	1,3,1,0	230	149
845	382,463,481,424	0,0,0,0	299,383,312,334	0,1,0,0	392	149
846	440,517,592,497	1,8,2,4	360,457,390,407	12,8,6,10	1153	149
847	64,64,117,84	1,8,2,4	61,81,82,76	12,8,6,10	910	149
848	434,514,618,517	2,1,3,2	380,431,397,370	1,1,1,5	910	149
849	2,3,1,1	406,530,614,501	0,3,5,2	405,409,376,308	192	149
850	161,212,221,202	245,302,346,298	124,149,129,135	246,210,234,212	171	149
851	3,0,3,1	6,11,2,3	2,3,4,4	4,8,5,9	188	149
852	9,3,3,4	1313,953,1004,900	2,5,7,8	908,975,748,925	188	149
853	3,0,5,2	0,1,4,0	2,3,4,4	0,0,1,0	188	149
854	8,8,7,2	1305,988,1143,1036	2,1,0,3	873,915,808,751	247	149
855	6,6,23,17	0,0,0,0	16,15,17,27	0,1,0,1	176	149
856	46,65,90,69	5,7,3,4	64,70,76,62	8,6,4,4	176	149
857	14,13,9,7	1721,1433,1464,1252	6,2,6,7	1170,1189,1055,1119	188	149
858	10,1,12,7	310,326,385,340	13,5,1,8	335,318,254,238	429	149
859	257,200,227,237	38,48,28,24	181,184,169,179	44,31,21,40	526	149
860	557,525,600,570	38,48,28,24	503,497,422,409	44,31,21,40	246	149
861	6,8,11,8	383,359,336,350	2,5,4,5	296,303,271,265	282	149
862	62,84,103,73	859,837,795,629	137,128,112,112	610,644,499,621	311	149
863	6,15,15,6	1,2,1,2	17,11,16,19	0,0,0,0	311	149
864	521,871,877,790	1,0,0,2	927,962,778,797	0,0,0,0	296	149
865	338,257,277,223	2,2,1,1	252,242,226,224	1,0,0,1	211	149
866	148,149,131,107	71,96,94,76	124,110,82,107	137,119,109,106	340	149
867	45,25,17,19	2,0,0,0	15,28,23,16	0,0,0,0	170	149
868	36,24,20,18	380,329,333,308	17,17,22,8	265,272,234,239	420	149
870	34,31,14,34	115,115,104,107	12,15,7,1	66,45,22,38	450	149
871	2,0,0,0	19,17,13,16	0,1,2,0	12,7,13,18	225	149
872	32,38,35,30	493,659,674,669	72,45,57,66	394,437,416,428	486	149
873	327,202,239,212	3,5,9,4	327,409,307,357	15,5,13,4	284	149
874	327,202,239,212	1,0,1,0	327,409,307,357	0,0,0,0	284	149
875	100,219,229,181	6,6,6,3	145,182,150,137	2,7,3,2	189	149
876	24,49,62,46	0,0,0,1	36,45,47,49	0,0,0,0	189	149
877	108,191,209,185	0,0,0,0	167,167,163,156	0,3,2,1	698	149
880	6,4,4,7	134,165,161,113	6,2,0,6	76,67,62,50	212	149
884	3,8,14,9	116,108,109,95	5,10,7,3	68,88,76,70	341	149
885	0,1,2,1	484,412,375,288	3,2,2,5	295,300,287,302	153	149
886	0,7,0,6	0,3,2,0	2,6,3,1	1,2,0,0	773	149
887	0,0,3,1	114,129,114,132	1,0,2,4	85,95,70,87	194	149
888	353,306,340,301	2,0,0,0	280,295,270,307	0,0,0,0	674	149
889	1,14,8,10	71,86,80,62	0,10,5,3	61,68,53,61	242	149
897	0,1,1,0	579,1020,980,968	2,0,0,1	903,880,735,765	189	149
898	896,1368,1353,1264	202,320,297,300	1274,1242,1073,1016	267,241,197,241	158	149
899	746,1106,1171,1112	0,0,0,0	1028,1102,900,878	1,0,0,0	511	149
900	7,15,4,7	0,0,0,0	10,11,6,2	0,0,0,1	260	149
903	23,14,35,26	193,162,161,153	22,12,22,8	155,159,110,125	178	149
904	1509,1404,1374,1275	0,0,6,0	1287,1263,1168,1343	2,4,0,2	406	149
905	309,265,302,253	0,1,0,0	284,272,270,298	0,0,0,0	406	149
906	0,2,0,0	889,874,1021,967	2,4,2,0	975,1001,850,884	285	149
907	28,41,48,31	10,5,6,12	37,35,41,49	7,10,12,3	181	149
908	86,118,113,94	10,5,6,12	96,152,94,105	7,10,12,3	233	149
909	70,92,94,73	12,15,29,10	74,125,74,84	15,8,21,28	201	149
910	283,354,401,320	20,17,8,19	325,299,244,223	15,11,14,7	1619	149
911	0,0,0,0	1,0,0,0	0,0,1,0	0,0,0,0	171	149
912	42,79,85,67	75,131,116,143	68,83,72,73	149,146,124,102	155	149
915	20,10,22,26	0,0,0,0	40,30,25,39	0,0,2,0	260	149
916	25,8,19,17	20,25,25,15	28,12,30,21	24,20,27,20	189	149
917	44,90,72,69	3,2,1,2	58,78,45,63	9,6,4,2	611	149
919	199,352,282,242	0,0,0,0	323,302,250,230	2,0,0,0	3231	149
920	14,9,16,10	289,198,210,200	10,7,5,6	181,198,172,220	276	149
921	335,295,253,245	4,0,2,4	257,249,212,271	0,1,1,1	192	149
923	4,5,1,5	1,1,0,0	5,3,2,4	0,0,0,1	173	149
924	5,1,0,3	0,0,0,0	2,3,0,3	0,0,1,0	153	149
925	55,168,150,142	0,2,0,3	172,179,159,174	4,0,0,4	595	149
926	1,3,4,0	0,0,0,1	0,2,0,0	0,1,0,0	172	149
927	3,2,1,1	0,0,0,0	2,4,1,5	1,0,0,0	300	149
928	6,4,3,5	0,0,0,1	3,4,8,8	0,0,0,0	300	149
929	6,7,4,5	4,1,0,0	3,4,8,8	0,0,0,1	323	149
930	0,3,1,1	4,1,0,0	0,0,0,0	0,0,0,1	172	149
931	12,17,3,14	0,1,0,1	12,19,6,10	1,0,0,0	161	149
932	481,399,355,442	0,0,0,0	510,552,384,458	0,0,1,1	373	149
933	339,329,287,307	1,0,0,1	370,440,381,339	1,0,0,1	407	149
934	0,0,0,0	1,2,0,1	0,1,0,0	0,0,0,0	173	149
935	0,0,0,0	386,351,364,334	1,0,0,0	332,381,301,338	154	149
937	2153,1602,1697,1621	0,0,1,0	1950,1963,1933,1751	0,3,0,0	274	149
939	154,229,241,205	0,1,0,0	106,179,166,130	1,0,0,1	1786	149
940	162,221,291,280	1,0,3,0	203,184,194,151	0,0,1,4	229	149
945	1707,2183,2329,2171	0,0,2,1	2313,2519,2138,2175	1,0,1,0	2334	149
946	1,1,0,5	158,160,164,182	1,7,1,5	205,208,167,163	166	149
947	6,13,12,7	88,128,124,151	14,8,5,20	153,171,134,168	187	149
948	44,83,80,65	0,1,1,0	72,75,74,75	1,0,2,5	249	149
949	126,198,192,209	0,1,1,0	211,238,203,223	1,0,2,5	211	149
950	6,6,4,1	5,1,2,2	4,5,4,9	2,0,3,1	187	149
951	1013,705,741,719	0,6,3,0	787,793,703,621	0,2,1,2	243	149
952	406,438,477,437	0,0,0,0	420,498,369,428	0,0,1,0	204	149
953	304,248,226,230	1,0,1,3	197,283,210,242	1,3,1,1	983	149
957	55,50,56,38	313,265,262,296	27,30,37,24	168,187,146,136	297	149
958	228,199,242,213	17,10,10,10	130,147,107,121	5,8,5,4	155	149
959	683,727,694,719	3,13,20,15	772,758,615,640	14,21,21,12	287	149
960	18,25,18,25	0,3,2,0	16,21,21,29	1,1,2,2	287	149
961	144,159,220,144	183,251,251,209	220,196,192,173	251,278,216,216	503	149
965	12,6,8,9	2,0,4,0	42,35,37,36	1,4,1,2	229	149
966	1,0,0,0	877,935,933,877	0,0,2,0	861,768,715,746	153	149
967	2,1,4,4	2,3,5,2	0,0,0,2	4,3,2,6	217	149
968	22,7,20,10	2,2,1,0	12,5,7,11	0,0,1,3	628	149
969	44,15,32,20	0,3,3,0	23,13,12,17	1,2,1,0	628	149
971	4,2,1,1	0,0,0,0	1,5,2,3	3,1,0,1	164	149
972	3,1,0,0	17,6,6,13	1,0,0,0	1,10,3,4	152	149
975	474,392,414,335	0,0,0,0	270,282,218,274	1,0,0,0	301	149
976	15,11,15,4	84,76,63,85	9,13,10,5	47,43,34,51	191	149
977	9,7,9,5	9,8,12,6	6,10,9,5	6,7,2,4	191	149
978	17,23,24,22	0,0,0,1	44,59,50,44	0,0,0,0	182	149
979	74,44,75,50	0,0,0,0	79,125,79,84	0,0,1,0	302	149
981	0,3,6,4	1,0,0,0	5,11,3,7	0,0,0,0	174	149
982	14,16,21,15	0,0,0,0	27,45,30,30	0,0,1,0	174	149
983	1401,1138,1156,1076	11,8,8,15	1177,1170,1044,1121	3,6,6,9	291	149
984	2820,2345,2265,2194	38,38,45,26	2206,2200,2059,2153	35,49,46,27	291	149
986	325,323,272,302	2159,1653,1637,1487	370,341,334,315	1734,1813,1609,1746	161	149
988	10,1,13,7	78,45,43,50	5,4,3,7	67,54,51,37	215	149
989	10,2,12,10	103,46,67,67	9,6,5,8	78,62,55,70	215	149
990	2,3,0,0	1,0,0,0	3,0,0,0	0,0,0,0	617	149
991	111,85,71,63	176,120,115,128	70,50,49,42	106,109,67,76	195	149
992	19,15,20,10	1,3,9,6	12,11,13,3	6,3,1,2	195	149
993	142,145,159,130	1150,828,920,828	180,105,141,167	767,771,711,744	179	149
994	7,2,10,2	279,306,267,266	5,2,2,3	322,337,244,302	230	149
995	371,276,312,274	1,2,5,0	270,299,242,275	1,0,0,0	385	149
996	478,307,308,266	21,4,16,3	336,291,272,302	17,8,16,6	478	149
997	203,116,149,139	33,24,41,29	121,127,108,96	18,32,18,27	472	149
998	106,81,137,111	24,14,21,20	107,98,102,73	14,23,11,22	652	149
999	51,47,33,58	24,11,15,19	48,65,49,45	15,18,16,8	155	149
1000	113,137,130,135	1,0,6,0	138,183,131,148	0,0,1,0	261	149
1001	85,68,51,39	0,0,0,2	52,57,60,54	2,1,0,0	487	149
1002	997,665,606,592	0,0,1,0	803,852,796,767	0,0,0,0	487	149
1004	309,289,293,269	176,126,118,116	342,360,289,302	146,134,108,142	161	149
1008	7404,5090,4909,4562	9,11,11,2	4993,5134,4762,4850	2,2,7,6	750	149
1009	107,85,64,63	2,0,2,0	48,79,78,47	1,0,1,0	427	149
1010	26,21,6,13	156,97,98,114	16,9,9,13	140,160,127,114	168	149
1012	891,934,834,808	10,3,2,6	969,1064,861,931	11,6,8,6	211	149
1014	295,200,282,211	3,7,8,2	228,236,228,273	3,14,5,0	366	149
1015	149,170,131,135	0,2,1,1	136,179,120,129	0,3,0,4	466	149
1017	237,229,232,195	18,19,15,15	246,239,218,232	13,8,20,12	158	149
1018	0,1,0,2	56,42,35,35	0,0,2,0	24,37,27,29	184	149
1019	78,46,42,40	27,15,18,14	18,33,21,37	13,11,7,4	182	149
1026	1066,1134,1117,1017	0,0,0,0	1106,1110,859,984	0,0,2,1	341	149
