ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
5724	0,11,4,5	31,92,56,60	7,23,17,5	87,105,91,59	298	149
5725	13,38,37,25	7,5,1,5	23,30,31,27	6,5,1,3	229	149
5726	0,3,0,2	0,1,2,6	1,2,0,0	1,1,1,0	298	149
5727	2,7,3,3	79,74,75,84	8,2,10,2	96,82,87,87	298	149
5728	2,7,3,7	1,0,0,0	10,3,10,6	0,0,0,3	298	149
5729	36,29,32,42	0,0,0,0	41,32,33,35	1,0,0,0	298	149
5730	12,18,11,29	73,59,74,75	9,12,1,14	73,85,62,70	298	149
5733	226,293,284,271	0,0,0,0	360,327,261,313	1,0,0,0	249	149
5734	6,9,12,2	94,142,137,106	4,9,7,4	166,146,132,140	298	149
5735	50,46,38,43	1422,1053,1108,1090	56,56,53,65	1266,1349,1093,1226	298	149
5736	23,12,17,11	448,317,348,356	17,22,10,20	341,352,324,347	298	149
5739	139,342,312,348	0,0,1,2	294,330,250,289	3,0,1,1	298	149
5740	0,0,0,3	15,8,11,5	0,0,0,0	5,13,8,5	298	149
5743	131,109,118,118	7998,7442,7759,6778	137,141,126,133	8092,7611,6956,7303	233	149
5744	101,102,89,65	2162,1613,1921,1587	130,112,97,114	1841,1830,1658,1785	298	149
5745	21,20,20,24	34,39,38,25	12,31,19,14	25,28,25,24	298	149
5746	13,19,17,18	4,3,3,5	9,17,17,14	4,2,4,7	298	149
5747	16,19,21,16	1,0,0,1	8,4,15,8	0,1,0,0	298	149
5749	3,2,2,0	244,211,207,191	3,4,6,3	216,235,187,205	298	149
5752	0,0,0,2	13,21,9,27	0,2,0,0	8,8,15,22	298	149
5754	59,65,96,96	9,8,7,11	56,46,24,47	3,1,1,1	298	149
5756	243,154,203,187	32,15,31,24	286,247,210,267	16,35,18,14	298	149
5757	213,111,169,191	5,7,4,3	265,230,210,227	6,2,2,5	298	149
5758	192,162,189,203	67,34,56,53	310,305,236,261	53,46,30,26	298	149
5759	26,33,20,26	106,103,115,111	35,23,15,12	158,157,111,155	298	149
5760	10,26,14,14	2,0,0,1	16,19,13,8	0,0,0,0	298	149
5761	4,7,11,7	166,150,124,138	10,5,3,8	192,176,143,138	298	149
5762	16,13,12,23	694,736,774,775	19,17,13,22	881,838,698,776	298	149
5763	37,28,26,41	2,1,2,2	35,29,33,33	5,4,3,1	298	149
5764	58,62,56,62	0,0,1,0	64,68,57,72	0,0,0,0	298	149
5765	2,1,5,3	50,74,62,93	4,5,5,3	67,113,76,81	298	149
5768	8,14,5,9	207,217,216,245	10,10,11,14	292,309,249,257	298	149
5769	15,11,17,9	329,226,216,200	18,11,14,12	278,310,243,284	231	149
5770	10,7,10,3	1,0,0,0	15,7,10,11	0,0,0,0	298	149
5771	15,3,12,3	296,213,223,191	13,7,2,7	247,316,237,279	298	149
5773	601,399,414,461	1,0,0,1	461,419,399,405	1,0,2,0	263	149
5774	5,5,2,1	543,390,370,285	2,3,4,2	524,532,463,411	298	149
5775	0,1,0,0	0,0,0,0	0,1,0,0	0,3,0,0	298	149
5777	78,52,50,38	815,479,439,394	63,63,43,35	611,678,567,545	219	149
5783	18,20,20,13	399,342,329,298	13,13,12,8	329,365,342,300	298	149
5784	29,13,23,12	404,278,279,315	9,17,17,16	322,311,281,293	252	149
5785	180,101,141,87	161,121,133,122	117,100,78,117	145,168,124,160	298	149
5786	1,0,2,0	57,34,38,41	6,4,2,0	33,55,46,35	298	149
5787	3,0,5,2	54,68,71,33	4,4,1,1	59,45,49,50	282	149
5788	16,5,7,10	118,116,110,103	2,8,12,6	103,94,88,46	298	149
5790	24,3,15,20	108,82,79,81	13,8,8,9	77,80,72,69	242	149
5791	21,16,13,22	106,96,83,106	24,20,7,18	92,86,69,60	298	149
5792	4,7,14,5	96,97,103,83	3,4,6,3	118,79,78,71	259	149
5794	782,495,558,439	25,7,18,18	557,615,560,570	41,23,26,20	298	149
5795	63,17,41,18	771,480,529,419	42,28,26,38	556,555,589,511	298	149
5796	15,3,2,2	878,490,609,488	9,6,12,8	648,628,684,603	281	149
5797	88,67,55,39	3282,2491,2559,2447	45,65,37,53	2404,2549,2257,2246	261	149
5798	38,31,42,41	3661,3189,3508,3327	41,47,38,34	3195,3028,2868,2911	285	149
5799	24,16,18,13	15,24,12,20	17,29,9,16	22,14,11,18	232	149
5800	26,17,19,14	418,373,379,360	18,34,12,17	379,390,399,339	247	149
5801	64,28,50,37	178,148,153,145	33,24,16,17	101,109,108,107	298	149
5802	229,162,184,137	22,14,11,17	149,124,132,96	9,8,2,7	298	149
5803	24,16,11,22	285,210,238,197	6,9,6,2	190,179,154,145	223	149
5804	44,28,39,23	300,243,251,233	37,35,17,29	151,171,161,140	240	149
5805	9,7,13,11	171,160,134,130	23,10,8,8	133,132,128,122	241	149
5808	4,16,4,7	29,24,32,28	7,6,2,1	45,42,25,37	298	149
5810	7,2,2,2	46,25,31,21	3,2,5,0	42,43,44,51	229	149
5811	5,0,4,6	0,0,2,0	1,0,2,3	0,0,0,1	298	149
5812	160,199,140,135	27,24,28,27	81,56,46,40	15,6,6,14	288	149
5816	0,0,2,1	138,150,182,137	1,2,3,0	147,103,113,105	298	149
5819	2914,2801,2733,2675	63,35,40,30	3186,3212,2775,2883	50,34,32,35	203	149
5820	3614,3416,3442,3250	43,45,42,45	3934,3961,3467,3568	69,75,49,54	263	149
5821	3958,3623,3817,3660	5,4,17,3	4406,4501,4040,4224	3,9,4,6	290	149
5822	459,325,366,409	2173,1369,1341,1252	330,387,338,404	1490,1612,1451,1430	298	149
5824	54,32,43,33	4,1,1,4	13,24,25,27	0,0,1,2	266	149
5826	2,2,1,0	0,0,3,0	4,4,3,4	0,0,0,0	298	149
5827	2,2,1,0	2,0,0,0	4,4,3,4	1,0,0,0	298	149
5828	0,2,0,0	2,1,0,0	4,3,1,0	0,2,0,0	230	149
5829	12,23,18,17	0,5,4,2	21,9,17,17	4,11,2,3	298	149
5830	4,11,7,5	157,183,209,197	6,9,4,2	259,264,267,272	298	149
5831	0,3,4,4	11,87,103,90	2,1,1,2	114,152,122,105	298	149
5832	5,6,11,7	70,54,62,55	8,11,5,5	71,79,63,52	283	149
5836	2,0,1,0	6,6,14,4	0,0,2,0	0,1,1,0	298	149
5837	0,5,0,2	0,0,0,0	0,0,2,0	0,1,0,0	298	149
5838	1,7,3,2	4,3,6,4	0,0,2,0	2,3,2,1	298	149
5839	3,4,1,0	1,2,5,9	0,0,0,0	0,1,0,0	298	149
5841	32,36,51,45	1,3,3,8	5,4,0,2	1,2,1,0	233	149
5842	33,36,51,46	1,2,3,1	5,4,0,2	0,1,0,1	236	149
5843	0,0,0,1	6,9,2,6	2,0,0,0	3,8,6,4	226	149
5844	1,0,1,4	15,7,4,6	0,2,0,3	13,9,13,10	298	149
5845	23,26,14,15	146,123,146,120	31,42,26,21	198,189,178,184	298	149
5847	10,11,7,1	254,239,221,222	6,5,7,7	224,231,209,215	298	149
5848	16,18,13,11	6,1,2,3	13,9,15,10	1,4,3,5	298	149
5849	8,3,6,4	340,284,236,272	7,4,1,3	277,251,241,281	298	149
5855	4,5,3,6	53,46,50,46	5,5,9,1	46,41,33,38	298	149
5856	110,96,71,78	3,4,3,2	95,107,105,70	3,9,10,2	224	149
5858	0,0,0,0	81,163,139,132	1,0,3,0	130,124,116,80	298	149
5859	122,91,106,80	3195,2850,2871,2759	77,71,66,69	2941,3018,2796,2610	298	149
5860	168,134,105,99	9,17,2,11	146,154,165,146	13,8,3,3	298	149
5863	0,1,3,0	107,79,73,92	0,1,0,1	89,85,89,90	298	149
5864	4,32,46,47	0,16,13,12	45,83,35,41	10,11,7,5	236	149
5865	1,1,3,5	87,167,123,114	1,0,1,1	147,151,149,150	227	149
5866	4,2,0,0	3,2,1,1	1,0,0,0	2,1,0,2	298	149
5872	263,165,189,160	1089,834,961,943	179,160,142,148	1129,1195,1060,1016	298	149
5873	25,20,23,16	2,0,0,3	16,22,18,8	4,1,0,0	230	149
5874	20,20,23,16	1309,1058,1012,1074	16,20,17,7	1195,1282,1189,1191	228	149
5875	130,118,128,126	4,9,1,3	99,82,76,76	2,0,0,1	298	149
5877	26,13,13,12	443,335,330,273	12,7,8,6	264,277,233,256	238	149
5878	41,14,16,27	20,14,9,7	13,13,12,2	13,6,5,10	298	149
5879	22,26,19,19	404,313,297,317	11,24,6,7	272,220,241,248	257	149
5880	40,20,36,25	340,280,281,229	14,31,30,20	228,202,233,182	298	149
5881	8,10,13,9	910,904,992,829	23,14,12,6	1069,1046,948,955	298	149
5882	43,49,42,40	871,768,849,768	58,50,36,36	945,1012,894,986	298	149
5883	226,253,192,201	1228,899,909,777	147,159,153,152	418,437,372,371	298	149
5884	35,33,34,24	10,15,9,9	47,30,27,28	12,14,7,12	298	149
5887	107,48,61,52	728,542,588,554	64,109,59,48	703,734,607,600	298	149
5888	0,0,0,1	2,0,0,0	0,0,0,0	2,0,0,0	283	149
5891	0,0,1,0	5,0,0,0	0,1,0,1	0,5,1,0	298	149
5893	4,2,1,2	4,3,5,1	3,4,1,1	2,4,3,2	298	149
5894	33,44,53,27	13,15,5,9	50,35,27,28	11,14,5,7	260	149
5895	0,1,0,1	3,3,0,2	0,4,0,2	2,1,1,0	298	149
5896	3,2,11,4	47,67,76,75	10,3,4,1	75,75,61,75	247	149
5897	561,414,449,418	3,0,3,0	400,381,348,397	0,2,1,0	298	149
5898	1133,727,730,804	230,167,194,191	806,771,708,862	151,171,161,169	242	149
5899	62,51,54,56	3,1,3,2	42,44,34,26	0,2,3,4	298	149
5900	24,22,22,20	11,7,18,8	18,16,9,9	26,6,9,7	298	149
5901	26,22,24,17	1,0,1,0	12,12,7,9	0,0,1,0	298	149
5902	62,54,52,56	34,21,15,20	45,45,38,29	22,27,49,16	298	149
5903	24,25,20,20	163,113,144,111	21,17,13,12	119,142,131,125	298	149
5904	110,86,59,81	1408,1033,1132,1105	69,57,60,72	943,968,923,938	278	149
5906	1207,763,819,724	45,32,30,26	595,688,636,612	29,47,38,24	298	149
5907	46,39,48,33	223,192,187,189	51,57,50,38	222,198,186,191	298	149
5908	45,37,50,40	28,17,30,18	49,38,33,33	42,20,23,28	298	149
5909	39,21,18,32	787,719,781,731	23,22,21,24	789,793,713,718	298	149
5910	64,31,27,50	39,7,23,21	44,38,28,39	15,32,16,25	298	149
5911	73,48,44,63	634,611,676,602	55,64,35,49	730,632,631,607	223	149
5912	40,28,21,28	787,715,666,612	22,27,19,24	775,791,627,695	242	149
5913	352,190,279,185	704,541,658,591	294,266,216,244	667,658,637,567	298	149
5914	261,178,163,189	0,0,0,0	189,210,178,191	2,0,0,0	258	149
5915	159,86,82,94	938,714,817,751	96,110,84,101	831,899,771,788	241	149
5916	38,11,8,16	1239,899,838,767	15,22,13,12	911,935,761,887	235	149
5917	57,30,13,25	61,34,34,25	23,36,21,27	31,28,24,32	239	149
5918	0,0,2,0	22,16,11,10	0,0,0,0	5,7,0,8	298	149
5919	33,29,31,24	5,5,6,6	41,45,21,24	10,12,6,12	298	149
5920	38,34,32,41	109,150,191,186	61,60,26,33	197,152,151,150	298	149
5923	1,0,1,2	4,5,1,10	2,3,0,2	9,6,4,6	298	149
5924	1,1,1,2	192,529,669,585	8,4,2,6	690,700,569,660	298	149
5925	0,3,1,2	0,0,0,0	9,1,2,9	0,2,1,0	272	149
5926	4,13,11,14	0,25,10,10	16,16,5,20	12,18,15,8	298	149
5927	7,36,38,19	262,996,1045,902	29,37,28,26	1078,1113,885,945	298	149
5928	3,15,14,21	284,958,1055,947	11,21,19,28	1046,1147,972,928	232	149
5929	2,9,9,10	193,615,553,578	7,7,8,1	706,732,569,538	298	149
5930	13,57,63,67	0,0,0,2	50,74,40,62	0,0,0,0	298	149
5931	15,57,63,65	224,663,657,684	55,78,40,66	730,822,720,622	298	149
5932	2,4,3,6	297,739,834,721	8,5,6,5	910,941,772,721	228	149
5934	8,23,17,11	338,772,780,809	22,10,9,8	807,1016,759,771	243	149
5935	4,1,7,4	234,461,433,414	2,7,3,2	495,601,448,445	298	149
5936	18,21,38,17	96,184,216,196	26,26,14,18	214,271,192,190	298	149
5937	9,19,19,12	508,917,986,925	16,21,8,17	1046,1143,961,954	298	149
5938	9,10,9,9	1694,1681,1711,1574	7,1,1,4	1523,1401,1263,1407	298	149
5942	8,3,1,5	399,284,295,328	5,10,10,1	294,294,281,318	239	149
5943	124,86,92,81	15,10,21,10	97,77,82,77	15,11,17,13	266	149
5944	110,77,86,75	2,0,1,0	91,58,73,68	2,3,0,2	262	149
5945	103,66,82,68	2,3,2,3	77,54,72,67	6,5,5,4	255	149
5946	40,15,30,18	320,222,258,226	37,23,26,19	232,220,182,197	222	149
5947	42,34,32,27	616,388,450,468	36,16,38,36	398,439,382,398	218	149
5948	37,29,27,32	249,203,183,169	46,45,32,34	230,233,211,234	298	149
5949	20,11,16,29	58,49,49,38	2,4,6,6	30,27,19,32	298	149
5950	0,1,0,1	15,33,32,40	1,1,0,0	4,14,13,5	298	149
5953	70,43,60,40	621,522,516,500	77,86,55,54	633,606,531,590	279	149
5954	232,185,195,168	27,9,9,7	241,247,208,204	19,21,10,23	298	149
5957	1,7,10,3	129,113,92,133	4,12,4,3	111,101,81,98	285	149
5963	563,390,450,416	15975,11618,12805,11447	346,399,331,332	9922,10277,9316,10021	298	149
5964	1060,806,834,787	10416,8525,9210,7101	727,703,612,701	6517,6594,5836,6280	298	149
5965	4,2,1,1	132,109,128,103	2,5,3,2	111,129,88,97	298	149
5966	868,772,845,699	0,4,0,0	689,687,744,747	0,1,1,3	298	149
5967	684,725,766,646	23,15,15,18	696,758,625,689	20,13,18,14	298	149
5971	114,121,133,92	44,52,58,41	171,184,180,162	82,68,61,66	221	149
5972	43,43,41,42	0,1,0,2	86,57,43,51	0,2,0,3	227	149
5974	11,21,20,14	925,1202,1359,1318	20,15,12,8	1097,991,956,943	298	149
5978	34,36,33,33	99,66,80,77	35,35,42,34	112,93,98,94	298	149
5979	5,2,2,1	262,253,261,228	2,0,2,1	315,365,305,292	298	149
5980	5,1,2,8	109,71,84,84	2,3,1,1	82,86,58,78	298	149
5984	108,78,55,66	892,670,652,627	96,93,77,73	1106,1119,1009,1049	298	149
5985	40,28,20,35	516,492,459,425	34,32,38,35	473,498,425,435	298	149
5986	136,76,67,60	2,0,0,0	127,107,85,100	0,1,0,0	298	149
5987	74,44,52,64	556,398,456,420	90,66,49,77	642,682,566,604	298	149
5988	201,176,155,184	8,17,5,5	236,192,173,218	9,18,16,7	236	149
5989	222,188,195,191	75,68,69,86	291,275,293,275	84,85,86,103	246	149
5990	13,6,11,21	602,382,376,377	3,11,4,6	405,351,314,324	249	149
5991	16,20,30,10	279,228,288,226	10,22,20,25	260,273,232,227	240	149
5995	6,0,0,2	119,75,89,66	0,1,0,0	74,97,85,85	298	149
5996	7,3,5,5	7,9,4,10	3,3,4,0	6,14,10,7	298	149
5997	12,11,5,7	116,85,75,65	9,6,7,5	76,99,67,79	298	149
5998	11,6,2,4	8,6,5,3	6,4,9,3	8,6,7,6	298	149
5999	3,3,2,5	0,0,0,0	0,7,0,5	1,0,0,0	298	149
6003	12,6,11,12	152,201,202,190	10,6,10,8	214,248,240,231	240	149
6004	10,6,5,8	1,0,3,1	5,4,6,7	0,3,1,0	227	149
6005	17,22,9,21	139,182,169,171	23,30,16,35	224,281,249,255	225	149
6006	17,24,11,23	1,11,4,1	33,43,20,38	3,7,4,3	229	149
6007	9,6,6,12	141,200,179,167	9,12,3,9	255,319,256,285	298	149
6008	5,4,4,4	68,57,38,45	4,9,3,4	50,40,31,34	249	149
6009	1019,824,764,817	75,56,85,54	679,723,617,637	52,70,57,53	298	149
6010	193,137,143,122	5,5,4,4	221,150,159,179	8,4,8,7	298	149
6015	7,4,4,4	114,141,151,141	5,0,0,0	71,46,42,80	298	149
6016	4,3,0,0	0,1,0,0	1,1,0,0	0,0,0,0	298	149
6019	98,86,94,93	1,1,1,0	93,109,65,80	0,0,0,1	298	149
6020	53,53,55,42	0,0,1,3	56,64,41,34	0,0,0,0	298	149
6021	62,81,81,44	12,17,19,22	58,75,39,50	23,31,24,30	298	149
6022	67,71,87,77	2395,2822,2964,2716	67,61,54,61	2616,2474,2408,2337	298	149
6023	61,82,71,68	1912,2144,2657,2408	79,48,64,67	2223,2097,2158,2007	242	149
6024	209,147,176,128	122,77,105,90	201,167,156,179	112,105,101,80	298	149
6025	103,48,50,32	296,244,258,259	73,56,48,64	336,356,301,328	298	149
6026	239,163,194,150	550,411,425,405	229,201,179,203	514,542,470,487	298	149
6027	131,64,68,55	661,436,528,386	102,90,71,87	647,620,557,572	298	149
6028	102,33,43,28	2027,1366,1494,1374	72,40,52,44	1805,1796,1718,1850	298	149
6029	123,77,79,63	1796,1157,1279,1171	118,112,83,101	1622,1563,1563,1616	230	149
6043	0,5,4,1	0,0,1,0	6,3,2,1	0,1,2,0	241	149
6044	0,0,0,0	0,1,0,1	0,0,0,1	0,1,1,0	231	149
6045	50,36,28,12	1,1,1,0	17,18,19,12	0,0,0,0	298	149
6046	58,35,31,17	764,705,739,772	16,21,18,11	359,430,379,356	298	149
6047	60,106,85,87	10,9,10,6	115,115,105,146	4,11,17,9	298	149
6048	11,22,12,12	264,375,385,403	22,25,11,15	517,539,396,455	298	149
6049	9,27,16,17	20,21,36,22	18,30,12,19	14,19,23,14	298	149
6050	3091,2955,2843,3018	6,0,1,0	4361,4610,3919,4247	4,1,1,0	248	149
6052	2253,2142,2076,1928	3,2,2,1	2640,2772,2230,2462	5,2,0,4	298	149
6053	2246,2137,2050,1905	6,5,5,2	2622,2742,2205,2441	8,17,2,12	298	149
6054	1769,1552,1376,1293	1884,2771,2589,2319	1681,1819,1403,1617	3664,3622,3112,3442	298	149
6055	3773,3946,3646,3247	0,0,1,1	5080,5119,4020,4819	3,2,0,1	298	149
6056	54,45,57,60	0,0,0,3	66,67,47,64	0,4,1,0	298	149
6057	6,0,3,1	2,0,1,1	1,0,0,0	1,0,2,0	298	149
6058	6,0,2,1	0,2,2,2	1,0,0,0	2,3,1,0	298	149
6059	3,0,2,2	3,5,6,0	1,1,0,1	0,0,1,0	298	149
6061	0,2,3,0	0,0,1,0	3,1,1,0	0,0,1,3	298	149
6062	3,3,2,1	0,0,1,0	0,1,2,2	0,1,0,0	298	149
6063	4,3,3,3	0,0,1,2	0,1,2,2	0,1,1,1	298	149
6064	4,3,3,4	0,0,1,0	0,1,3,2	0,0,0,0	298	149
6065	4,3,3,3	0,0,0,0	0,2,3,3	2,1,0,0	298	149
6066	20,24,9,38	103,94,82,89	21,21,25,25	126,115,120,131	268	149
6068	40,27,33,14	791,655,623,559	33,28,19,28	766,747,692,704	298	149
6069	43,27,23,16	820,699,658,599	25,18,28,15	797,870,635,740	298	149
6070	395,382,452,362	0,1,0,1	577,575,526,572	1,0,4,0	275	149
6072	1,0,1,0	0,1,3,2	3,0,0,0	1,0,0,2	233	149
6073	1,0,2,0	4,2,1,3	0,0,1,0	3,0,0,1	253	149
6074	3,3,0,3	1,7,0,0	3,2,4,2	2,0,0,1	252	149
6075	1,1,1,2	302,350,322,322	0,2,3,1	324,386,266,296	298	149
6076	1391,1095,1050,1181	0,1,2,0	1085,1084,912,1006	0,0,0,0	298	149
6077	1178,1214,1301,1202	0,0,1,0	1142,1184,1050,1139	0,1,1,2	217	149
6078	18,15,13,11	287,298,313,293	10,26,17,22	301,314,299,228	226	149
6079	0,0,0,0	0,1,0,1	0,0,1,0	0,0,0,0	298	149
6081	50,49,44,11	480,392,401,358	34,33,30,30	410,433,332,400	232	149
6082	17,2,11,19	450,380,435,387	10,16,7,5	430,457,385,385	232	149
6083	37,22,26,31	9,18,13,22	21,34,20,17	12,5,13,15	298	149
6084	33,34,38,31	67,92,85,73	39,28,18,22	98,101,93,72	235	149
6085	2,6,2,7	0,0,0,0	10,8,3,5	0,1,0,0	298	149
6089	6,12,11,9	0,0,1,0	6,9,8,7	0,0,0,0	298	149
6091	106,63,84,62	1290,925,873,813	84,87,69,83	783,796,658,726	236	149
6092	1520,1087,1055,1006	9,15,6,7	955,951,810,912	2,8,10,8	150	149
6093	663,466,484,406	1470,1100,1122,1028	402,445,369,407	1026,1039,1001,995	298	149
6094	1,0,0,3	173,146,166,157	4,4,1,1	212,189,151,175	240	149
6095	1071,1374,1513,1326	6,5,11,5	1291,1386,1185,1209	3,3,5,4	298	149
6097	25,24,29,14	2,3,2,2	16,27,8,21	6,8,6,4	298	149
6098	6,3,5,7	180,132,122,107	12,6,3,4	126,143,124,146	298	149
6100	22,38,22,42	4,2,0,0	10,21,9,12	0,0,0,0	298	149
6101	331,247,288,265	48,55,76,64	281,325,242,261	67,40,37,43	298	149
6102	110,57,56,54	427,308,283,310	85,65,51,65	270,277,254,264	233	149
6103	23,7,4,14	141,86,79,95	16,7,15,17	58,70,66,72	298	149
6104	23,5,4,13	353,240,254,239	16,6,13,15	226,240,215,223	298	149
6105	1,3,1,0	1,3,0,0	7,3,3,10	3,4,2,3	284	149
6108	30,25,22,21	11393,8001,9301,8676	17,15,14,21	7501,7265,7036,7090	298	149
6109	338,235,314,247	12954,10023,10028,9021	230,225,195,215	8502,8717,7282,8183	298	149
6114	5,3,5,7	106,76,102,87	10,7,5,7	86,97,85,91	298	149
6116	2,0,0,0	3,0,1,0	0,0,0,0	1,0,0,0	298	149
6117	7,9,6,3	387,279,273,301	4,12,2,10	302,309,278,259	298	149
6118	30,28,29,26	6,0,0,3	32,39,29,15	8,5,2,5	240	149
6119	5,1,4,1	0,0,0,2	3,2,6,0	0,0,0,0	298	149
6125	1,2,0,0	22,10,14,20	0,0,0,2	5,9,10,7	298	149
6127	28,31,18,20	484,289,366,307	27,25,26,20	276,269,289,249	271	149
6128	12,16,9,7	285,232,242,174	6,9,6,3	179,212,172,173	293	149
6129	5,5,5,3	1,0,2,2	2,5,1,3	2,1,4,0	257	149
6130	12,2,5,4	538,379,387,322	7,10,3,7	317,269,252,289	298	149
6131	13,1,0,3	449,328,358,290	7,3,1,5	274,258,235,254	298	149
6132	8,2,3,1	0,1,0,2	4,6,2,6	0,1,0,0	298	149
6133	9,1,0,2	0,0,2,0	3,1,0,3	2,0,0,4	298	149
6134	42,30,31,22	1,0,0,1	36,37,22,33	0,0,0,0	298	149
6135	140,91,117,99	0,1,2,0	92,140,119,108	0,0,0,3	298	149
6136	5,4,3,8	39,45,43,35	3,3,2,10	42,36,33,39	298	149
6137	8,3,4,4	468,337,325,271	7,2,0,1	167,226,168,206	249	149
6138	14,7,12,10	480,315,285,303	9,9,4,9	172,204,172,190	298	149
6139	1,0,1,0	2,1,1,2	1,0,0,1	0,0,3,1	298	149
6140	0,0,0,3	58,37,33,38	4,2,3,0	52,44,59,34	298	149
6141	287,209,213,191	966,755,747,689	224,269,230,227	660,644,573,566	288	149
6142	272,192,185,178	7,11,10,5	211,254,220,215	12,17,10,7	265	149
6143	540,419,403,362	12,10,7,11	381,447,372,387	7,6,13,7	298	149
6144	1,1,1,2	0,2,0,0	6,9,5,6	2,0,0,3	298	149
6145	12,9,8,10	341,318,290,364	16,9,6,9	302,321,272,249	298	149
6146	18,9,9,13	2,0,1,2	9,6,11,8	0,0,0,0	298	149
6147	12,9,4,13	414,467,425,405	6,4,7,4	336,414,323,365	298	149
6148	0,0,3,0	0,0,0,0	0,3,0,1	1,0,1,0	298	149
6150	17,14,17,8	982,969,988,973	7,9,10,9	881,939,792,849	298	149
6154	5,2,2,1	0,0,1,0	9,3,4,3	3,1,1,0	269	149
6155	4,4,6,4	230,170,205,164	5,5,1,2	165,144,149,144	228	149
6157	0,1,0,0	0,0,0,0	0,0,0,0	0,1,0,0	298	149
6158	8,13,7,13	338,362,382,339	15,12,19,23	504,569,474,502	298	149
6159	11,3,5,9	7,4,5,11	4,6,7,10	9,22,11,12	298	149
6162	18,3,3,8	177,135,174,150	1,4,3,5	73,70,74,60	298	149
6163	22,11,16,16	16,4,10,8	6,4,6,12	10,3,4,1	298	149
6164	1,9,5,1	80,198,161,167	3,7,2,6	132,183,133,111	231	149
6166	19,15,12,9	96,79,93,78	4,7,2,1	29,37,20,31	298	149
6167	13,7,9,2	3,0,0,0	2,5,4,0	0,0,0,0	298	149
6168	16,8,8,2	134,94,107,106	2,5,4,0	26,41,24,35	298	149
6169	186,155,165,193	0,0,2,0	29,55,50,60	0,0,0,0	298	149
6171	0,0,1,0	7,2,5,9	0,0,0,1	4,4,5,0	298	149
6172	0,0,1,1	0,0,0,1	2,4,3,3	0,0,2,0	231	149
6173	19,3,6,7	549,436,491,385	12,23,7,6	433,454,426,432	298	149
6174	22,43,40,32	168,299,299,317	35,47,22,20	278,273,234,266	298	149
6176	6,3,3,3	175,126,186,188	2,9,7,2	149,148,107,134	298	149
6180	2,0,3,0	0,0,0,0	3,1,1,0	1,0,0,0	298	149
6183	13,8,16,7	552,406,383,400	3,15,4,6	279,266,243,214	298	149
6184	3,4,4,0	510,320,393,324	0,1,1,3	268,229,245,214	245	149
6185	30,12,12,11	421,382,373,316	5,13,10,5	277,288,268,255	298	149
6188	19,8,18,7	427,445,405,341	22,29,18,24	536,563,457,474	298	149
6189	12,11,7,6	998,911,914,859	14,14,17,7	1030,1080,861,925	231	149
6190	129,95,100,92	151,125,121,95	75,67,62,85	101,106,79,96	235	149
6191	111,82,89,65	139,137,111,92	63,60,59,52	92,100,84,79	298	149
6195	12,7,7,5	21,18,15,9	2,2,1,5	11,10,3,5	225	149
6196	4,0,5,2	291,231,231,205	7,1,1,2	222,252,228,231	298	149
6197	37,33,44,41	1,3,0,0	43,40,32,33	1,0,2,0	298	149
6198	46,25,37,28	205,147,145,154	32,33,39,28	201,207,161,146	298	149
6199	4,10,3,5	201,168,165,152	11,11,6,11	161,177,144,172	226	149
6200	0,0,0,1	7,6,3,6	2,4,2,0	3,5,4,2	258	149
6201	79,37,36,25	4107,3163,3243,3046	40,42,21,32	2545,2613,2370,2557	223	149
6202	1537,1108,1261,1201	118,96,110,78	1026,1002,966,1007	59,82,74,78	280	149
6203	25,23,18,18	342,212,232,213	22,33,20,31	299,271,236,319	298	149
6204	26,13,10,17	323,215,211,217	14,15,9,20	263,288,227,277	296	149
6205	107,86,90,70	232,172,170,198	76,57,70,58	260,248,216,246	298	149
6206	5,11,5,10	457,368,491,396	7,10,4,8	486,457,367,433	221	149
6207	4,4,4,1	0,0,0,0	5,10,5,0	2,0,1,0	298	149
6209	19,16,24,15	595,474,427,504	14,17,14,14	428,486,418,424	298	149
6210	26,16,23,11	615,405,380,397	20,17,11,26	372,436,339,377	222	149
6211	1050,735,767,769	0,0,1,0	781,849,720,739	1,0,0,0	298	149
6212	1015,726,771,755	9,0,1,2	757,844,698,706	3,4,2,0	298	149
6213	22,4,24,18	176,97,97,112	16,21,12,15	120,101,74,105	217	149
6214	19,2,20,15	2,0,5,4	11,20,6,10	6,8,7,1	199	149
6215	129,79,78,67	105,91,122,99	69,56,69,76	99,86,76,74	298	149
6216	137,87,86,70	12,11,11,16	81,65,83,80	8,16,2,12	298	149
6217	121,95,97,99	554,284,354,359	85,74,73,86	336,394,302,290	267	149
6218	42,35,48,54	832,575,548,502	30,35,33,35	587,556,439,544	298	149
6219	46,29,49,50	890,561,542,504	25,44,30,30	573,517,476,515	275	149
6220	62,41,65,60	2,0,2,3	36,52,38,38	2,0,0,0	298	149
6221	385,264,227,241	68,60,49,48	221,231,236,225	61,57,38,51	298	149
6222	59,47,56,46	793,539,577,480	36,45,30,28	513,474,453,473	298	149
6223	53,51,31,36	674,459,491,442	32,37,23,43	423,419,403,372	298	149
6224	23,20,16,12	5,1,4,3	7,13,10,21	0,5,1,4	298	149
